"tanggal";"product_category_name";"product_category_name_englishh";"jumlah"
"2018-04-21";"cama_mesa_banho";"Bed bath table";12
"2018-04-21";"utilidades_domesticas";"Housewares";11
"2018-04-21";"informatica_acessorios";"Computers accessories";10
"2018-04-21";"esporte_lazer";"Sports leisure";10
"2018-04-21";"relogios_presentes";"Watches gifts";9
"2018-04-21";"bebes";"Baby";8
"2018-04-21";"automotivo";"Auto";8
"2018-04-21";"brinquedos";"Toys";7
"2018-04-21";"cool_stuff";"Cool stuff";6
"2018-04-21";"telefonia";"Telephony";5
"2018-04-21";"casa_construcao";"Home construction";4
"2018-04-21";"construcao_ferramentas_construcao";"Construction tools construction";4
"2018-04-21";"moveis_escritorio";"Office furniture";4
"2018-04-21";"pet_shop";"Pet shop";4
"2018-04-21";"papelaria";"Stationery";3
"2018-04-21";"casa_conforto";"Home confort";3
"2018-04-21";"eletrodomesticos";"Home appliances";3
"2018-04-21";"industria_comercio_e_negocios";"Industry commerce and business";3
"2018-04-21";"market_place";"Market place";2
"2018-04-21";"ferramentas_jardim";"Garden tools";2
"2018-04-21";"perfumaria";"Perfumery";2
"2018-04-21";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";2
"2018-04-21";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-04-21";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-04-21";"moveis_sala";"Furniture living room";1
"2018-04-21";"malas_acessorios";"Luggage accessories";1
"2018-04-21";"moveis_quarto";"Furniture bedroom";1
"2018-04-21";"instrumentos_musicais";"Musical instruments";1
"2018-04-21";"consoles_games";"Consoles games";1
"2018-04-21";"eletrodomesticos_2";"Home appliances 2";1
"2018-04-21";"livros_interesse_geral";"Books general interest";1
"2018-04-21";"audio";"Audio";1
"2018-04-21";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2018-04-21";"eletronicos";"Electronics";1
"2018-04-22";"cama_mesa_banho";"Bed bath table";28
"2018-04-22";"moveis_decoracao";"Furniture decor";25
"2018-04-22";"beleza_saude";"Health beauty";19
"2018-04-22";"relogios_presentes";"Watches gifts";18
"2018-04-22";"utilidades_domesticas";"Housewares";15
"2018-04-22";"ferramentas_jardim";"Garden tools";11
"2018-04-22";"automotivo";"Auto";10
"2018-04-22";"esporte_lazer";"Sports leisure";8
"2018-04-22";"telefonia";"Telephony";8
"2018-04-22";"perfumaria";"Perfumery";7
"2018-04-22";"papelaria";"Stationery";7
"2018-04-22";"eletronicos";"Electronics";6
"2018-04-22";"livros_interesse_geral";"Books general interest";6
"2018-04-22";"pet_shop";"Pet shop";6
"2018-04-22";"informatica_acessorios";"Computers accessories";6
"2018-04-22";"eletroportateis";"Small appliances";5
"2018-04-22";"bebes";"Baby";5
"2018-04-22";"fashion_bolsas_e_acessorios";"Fashion bags accessories";4
"2018-04-22";"casa_construcao";"Home construction";4
"2018-04-22";"cool_stuff";"Cool stuff";3
"2018-04-22";"instrumentos_musicais";"Musical instruments";3
"2018-04-22";"brinquedos";"Toys";3
"2018-04-22";"construcao_ferramentas_iluminacao";"Construction tools lights";3
"2018-04-22";"malas_acessorios";"Luggage accessories";3
"2018-04-22";"audio";"Audio";2
"2018-04-22";"eletrodomesticos";"Home appliances";2
"2018-04-22";"";"Unknown";2
"2018-04-22";"construcao_ferramentas_construcao";"Construction tools construction";2
"2018-04-22";"moveis_sala";"Furniture living room";2
"2018-04-22";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-04-22";"market_place";"Market place";1
"2018-04-22";"consoles_games";"Consoles games";1
"2018-04-22";"artes_e_artesanato";"Arts and craftmanship";1
"2018-04-22";"bebidas";"Drinks";1
"2018-04-22";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-04-22";"moveis_escritorio";"Office furniture";1
"2018-04-22";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2018-04-22";"cine_foto";"Cine photo";1
"2018-04-23";"beleza_saude";"Health beauty";36
"2018-04-23";"moveis_decoracao";"Furniture decor";29
"2018-04-23";"cama_mesa_banho";"Bed bath table";29
"2018-04-23";"relogios_presentes";"Watches gifts";25
"2018-04-23";"informatica_acessorios";"Computers accessories";21
"2018-04-23";"esporte_lazer";"Sports leisure";18
"2018-04-23";"utilidades_domesticas";"Housewares";17
"2018-04-23";"telefonia";"Telephony";15
"2018-04-23";"ferramentas_jardim";"Garden tools";13
"2018-04-23";"automotivo";"Auto";13
"2018-04-23";"perfumaria";"Perfumery";10
"2018-04-23";"bebes";"Baby";7
"2018-04-23";"construcao_ferramentas_iluminacao";"Construction tools lights";7
"2018-04-23";"moveis_escritorio";"Office furniture";7
"2018-04-23";"eletronicos";"Electronics";7
"2018-04-23";"casa_construcao";"Home construction";7
"2018-04-23";"cool_stuff";"Cool stuff";6
"2018-04-23";"brinquedos";"Toys";6
"2018-04-23";"artigos_de_natal";"Christmas supplies";6
"2018-04-23";"malas_acessorios";"Luggage accessories";5
"2018-04-23";"papelaria";"Stationery";5
"2018-04-23";"pet_shop";"Pet shop";5
"2018-04-23";"eletrodomesticos";"Home appliances";4
"2018-04-23";"instrumentos_musicais";"Musical instruments";3
"2018-04-23";"fashion_bolsas_e_acessorios";"Fashion bags accessories";3
"2018-04-23";"construcao_ferramentas_construcao";"Construction tools construction";3
"2018-04-23";"livros_interesse_geral";"Books general interest";2
"2018-04-23";"industria_comercio_e_negocios";"Industry commerce and business";2
"2018-04-23";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";2
"2018-04-23";"casa_conforto";"Home confort";2
"2018-04-23";"alimentos";"Food";2
"2018-04-23";"artes";"Art";2
"2018-04-23";"livros_tecnicos";"Books technical";1
"2018-04-23";"eletroportateis";"Small appliances";1
"2018-04-23";"";"Unknown";1
"2018-04-23";"market_place";"Market place";1
"2018-04-23";"alimentos_bebidas";"Food drink";1
"2018-04-23";"bebidas";"Drinks";1
"2018-04-23";"climatizacao";"Air conditioning";1
"2018-04-24";"relogios_presentes";"Watches gifts";33
"2018-04-24";"beleza_saude";"Health beauty";26
"2018-04-24";"esporte_lazer";"Sports leisure";25
"2018-04-24";"moveis_decoracao";"Furniture decor";24
"2018-04-24";"cama_mesa_banho";"Bed bath table";20
"2018-04-24";"utilidades_domesticas";"Housewares";18
"2018-04-24";"brinquedos";"Toys";16
"2018-04-24";"informatica_acessorios";"Computers accessories";15
"2018-04-24";"telefonia";"Telephony";14
"2018-04-24";"ferramentas_jardim";"Garden tools";12
"2018-04-24";"moveis_escritorio";"Office furniture";9
"2018-04-24";"automotivo";"Auto";8
"2018-04-24";"cool_stuff";"Cool stuff";8
"2018-04-24";"bebes";"Baby";8
"2018-04-24";"perfumaria";"Perfumery";8
"2018-04-24";"eletronicos";"Electronics";7
"2018-04-24";"fashion_bolsas_e_acessorios";"Fashion bags accessories";7
"2018-04-24";"pet_shop";"Pet shop";7
"2018-04-24";"papelaria";"Stationery";5
"2018-04-24";"eletrodomesticos";"Home appliances";3
"2018-04-24";"construcao_ferramentas_construcao";"Construction tools construction";3
"2018-04-24";"livros_interesse_geral";"Books general interest";3
"2018-04-24";"";"Unknown";2
"2018-04-24";"moveis_sala";"Furniture living room";2
"2018-04-24";"alimentos";"Food";2
"2018-04-24";"eletroportateis";"Small appliances";2
"2018-04-24";"malas_acessorios";"Luggage accessories";2
"2018-04-24";"construcao_ferramentas_iluminacao";"Construction tools lights";2
"2018-04-24";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-04-24";"portateis_casa_forno_e_cafe";"Small appliances home oven and coffee";1
"2018-04-24";"eletrodomesticos_2";"Home appliances 2";1
"2018-04-24";"climatizacao";"Air conditioning";1
"2018-04-24";"livros_tecnicos";"Books technical";1
"2018-04-24";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-04-24";"industria_comercio_e_negocios";"Industry commerce and business";1
"2018-04-24";"instrumentos_musicais";"Musical instruments";1
"2018-04-24";"audio";"Audio";1
"2018-04-24";"construcao_ferramentas_ferramentas";"Costruction tools tools";1
"2018-04-24";"alimentos_bebidas";"Food drink";1
"2018-04-24";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-04-24";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2018-04-24";"casa_construcao";"Home construction";1
"2018-04-25";"beleza_saude";"Health beauty";29
"2018-04-25";"cama_mesa_banho";"Bed bath table";28
"2018-04-25";"esporte_lazer";"Sports leisure";28
"2018-04-25";"relogios_presentes";"Watches gifts";24
"2018-04-25";"informatica_acessorios";"Computers accessories";20
"2018-04-25";"automotivo";"Auto";17
"2018-04-25";"utilidades_domesticas";"Housewares";16
"2018-04-25";"ferramentas_jardim";"Garden tools";13
"2018-04-25";"eletronicos";"Electronics";11
"2018-04-25";"moveis_decoracao";"Furniture decor";11
"2018-04-25";"pet_shop";"Pet shop";10
"2018-04-25";"brinquedos";"Toys";9
"2018-04-25";"telefonia";"Telephony";9
"2018-04-25";"bebes";"Baby";8
"2018-04-25";"construcao_ferramentas_construcao";"Construction tools construction";7
"2018-04-25";"cool_stuff";"Cool stuff";7
"2018-04-25";"eletrodomesticos";"Home appliances";6
"2018-04-25";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2018-04-25";"sinalizacao_e_seguranca";"Signaling and security";5
"2018-04-25";"papelaria";"Stationery";5
"2018-04-25";"industria_comercio_e_negocios";"Industry commerce and business";4
"2018-04-25";"bebidas";"Drinks";3
"2018-04-25";"moveis_sala";"Furniture living room";3
"2018-04-25";"moveis_escritorio";"Office furniture";3
"2018-04-25";"construcao_ferramentas_jardim";"Costruction tools garden";3
"2018-04-25";"malas_acessorios";"Luggage accessories";3
"2018-04-25";"construcao_ferramentas_ferramentas";"Costruction tools tools";3
"2018-04-25";"perfumaria";"Perfumery";3
"2018-04-25";"alimentos";"Food";2
"2018-04-25";"eletroportateis";"Small appliances";2
"2018-04-25";"livros_interesse_geral";"Books general interest";2
"2018-04-25";"artes";"Art";2
"2018-04-25";"";"Unknown";2
"2018-04-25";"casa_construcao";"Home construction";2
"2018-04-25";"consoles_games";"Consoles games";1
"2018-04-25";"musica";"Music";1
"2018-04-25";"audio";"Audio";1
"2018-04-25";"market_place";"Market place";1
"2018-04-25";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2018-04-25";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-04-25";"tablets_impressao_imagem";"Tablets printing image";1
"2018-04-25";"instrumentos_musicais";"Musical instruments";1
"2018-04-25";"eletrodomesticos_2";"Home appliances 2";1
"2018-04-25";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-04-25";"livros_tecnicos";"Books technical";1
"2018-04-26";"beleza_saude";"Health beauty";41
"2018-04-26";"relogios_presentes";"Watches gifts";39
"2018-04-26";"esporte_lazer";"Sports leisure";23
"2018-04-26";"utilidades_domesticas";"Housewares";23
"2018-04-26";"cama_mesa_banho";"Bed bath table";21
"2018-04-26";"moveis_decoracao";"Furniture decor";20
"2018-04-26";"automotivo";"Auto";14
"2018-04-26";"cool_stuff";"Cool stuff";12
"2018-04-26";"informatica_acessorios";"Computers accessories";11
"2018-04-26";"ferramentas_jardim";"Garden tools";10
"2018-04-26";"telefonia";"Telephony";8
"2018-04-26";"brinquedos";"Toys";8
"2018-04-26";"bebes";"Baby";7
"2018-04-26";"papelaria";"Stationery";6
"2018-04-26";"eletronicos";"Electronics";5
"2018-04-26";"consoles_games";"Consoles games";3
"2018-04-26";"casa_construcao";"Home construction";3
"2018-04-26";"pet_shop";"Pet shop";3
"2018-04-26";"malas_acessorios";"Luggage accessories";3
"2018-04-26";"climatizacao";"Air conditioning";3
"2018-04-26";"eletrodomesticos";"Home appliances";2
"2018-04-26";"livros_tecnicos";"Books technical";2
"2018-04-26";"instrumentos_musicais";"Musical instruments";2
"2018-04-26";"construcao_ferramentas_construcao";"Construction tools construction";2
"2018-04-26";"moveis_escritorio";"Office furniture";2
"2018-04-26";"alimentos";"Food";1
"2018-04-26";"alimentos_bebidas";"Food drink";1
"2018-04-26";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-04-26";"perfumaria";"Perfumery";1
"2018-04-26";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-04-26";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2018-04-26";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-04-26";"fashion_roupa_masculina";"Fashion male clothing";1
"2018-04-26";"cine_foto";"Cine photo";1
"2018-04-26";"audio";"Audio";1
"2018-04-26";"eletroportateis";"Small appliances";1
"2018-04-26";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2018-04-26";"industria_comercio_e_negocios";"Industry commerce and business";1
"2018-04-26";"livros_interesse_geral";"Books general interest";1
"2018-04-26";"";"Unknown";1
"2018-04-26";"dvds_blu_ray";"Dvds blu ray";1
"2018-04-27";"cama_mesa_banho";"Bed bath table";28
"2018-04-27";"relogios_presentes";"Watches gifts";26
"2018-04-27";"utilidades_domesticas";"Housewares";24
"2018-04-27";"beleza_saude";"Health beauty";19
"2018-04-27";"moveis_decoracao";"Furniture decor";18
"2018-04-27";"informatica_acessorios";"Computers accessories";16
"2018-04-27";"perfumaria";"Perfumery";10
"2018-04-27";"ferramentas_jardim";"Garden tools";10
"2018-04-27";"eletronicos";"Electronics";10
"2018-04-27";"automotivo";"Auto";8
"2018-04-27";"moveis_escritorio";"Office furniture";7
"2018-04-27";"esporte_lazer";"Sports leisure";7
"2018-04-27";"fashion_bolsas_e_acessorios";"Fashion bags accessories";6
"2018-04-27";"bebes";"Baby";6
"2018-04-27";"telefonia";"Telephony";6
"2018-04-27";"pet_shop";"Pet shop";6
"2018-04-27";"brinquedos";"Toys";5
"2018-04-27";"livros_interesse_geral";"Books general interest";5
"2018-04-27";"cool_stuff";"Cool stuff";5
"2018-04-27";"fashion_roupa_feminina";"Fashio female clothing";5
"2018-04-27";"instrumentos_musicais";"Musical instruments";4
"2018-04-27";"industria_comercio_e_negocios";"Industry commerce and business";4
"2018-04-27";"construcao_ferramentas_seguranca";"Construction tools safety";4
"2018-04-27";"bebidas";"Drinks";3
"2018-04-27";"alimentos";"Food";3
"2018-04-27";"alimentos_bebidas";"Food drink";3
"2018-04-27";"";"Unknown";3
"2018-04-27";"climatizacao";"Air conditioning";3
"2018-04-27";"construcao_ferramentas_iluminacao";"Construction tools lights";2
"2018-04-27";"sinalizacao_e_seguranca";"Signaling and security";2
"2018-04-27";"construcao_ferramentas_jardim";"Costruction tools garden";2
"2018-04-27";"audio";"Audio";2
"2018-04-27";"eletrodomesticos_2";"Home appliances 2";2
"2018-04-27";"eletroportateis";"Small appliances";2
"2018-04-27";"papelaria";"Stationery";2
"2018-04-27";"construcao_ferramentas_construcao";"Construction tools construction";2
"2018-04-27";"casa_construcao";"Home construction";2
"2018-04-27";"artes";"Art";1
"2018-04-27";"eletrodomesticos";"Home appliances";1
"2018-04-27";"malas_acessorios";"Luggage accessories";1
"2018-04-27";"telefonia_fixa";"Fixed telephony";1
"2018-04-27";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-04-27";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-04-27";"market_place";"Market place";1
"2018-04-27";"moveis_sala";"Furniture living room";1
"2018-04-28";"relogios_presentes";"Watches gifts";18
"2018-04-28";"esporte_lazer";"Sports leisure";16
"2018-04-28";"cama_mesa_banho";"Bed bath table";16
"2018-04-28";"utilidades_domesticas";"Housewares";14
"2018-04-28";"eletronicos";"Electronics";13
"2018-04-28";"beleza_saude";"Health beauty";11
"2018-04-28";"fashion_bolsas_e_acessorios";"Fashion bags accessories";9
"2018-04-28";"moveis_decoracao";"Furniture decor";9
"2018-04-28";"informatica_acessorios";"Computers accessories";8
"2018-04-28";"automotivo";"Auto";7
"2018-04-28";"brinquedos";"Toys";7
"2018-04-28";"ferramentas_jardim";"Garden tools";7
"2018-04-28";"cool_stuff";"Cool stuff";7
"2018-04-28";"papelaria";"Stationery";4
"2018-04-28";"pet_shop";"Pet shop";4
"2018-04-28";"bebes";"Baby";4
"2018-04-28";"telefonia";"Telephony";3
"2018-04-28";"moveis_escritorio";"Office furniture";3
"2018-04-28";"perfumaria";"Perfumery";3
"2018-04-28";"artes";"Art";3
"2018-04-28";"livros_tecnicos";"Books technical";2
"2018-04-28";"sinalizacao_e_seguranca";"Signaling and security";2
"2018-04-28";"eletrodomesticos_2";"Home appliances 2";2
"2018-04-28";"casa_construcao";"Home construction";2
"2018-04-28";"fashion_calcados";"Fashion shoes";2
"2018-04-28";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-04-28";"alimentos_bebidas";"Food drink";1
"2018-04-28";"consoles_games";"Consoles games";1
"2018-04-28";"";"Unknown";1
"2018-04-28";"livros_importados";"Books imported";1
"2018-04-28";"fraldas_higiene";"Diapers and hygiene";1
"2018-04-28";"market_place";"Market place";1
"2018-04-28";"alimentos";"Food";1
"2018-04-28";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-04-28";"casa_conforto";"Home confort";1
"2018-04-28";"eletrodomesticos";"Home appliances";1
"2018-04-28";"instrumentos_musicais";"Musical instruments";1
"2018-04-29";"cama_mesa_banho";"Bed bath table";19
"2018-04-29";"moveis_decoracao";"Furniture decor";18
"2018-04-29";"relogios_presentes";"Watches gifts";17
"2018-04-29";"beleza_saude";"Health beauty";15
"2018-04-29";"utilidades_domesticas";"Housewares";14
"2018-04-29";"esporte_lazer";"Sports leisure";12
"2018-04-29";"informatica_acessorios";"Computers accessories";8
"2018-04-29";"ferramentas_jardim";"Garden tools";8
"2018-04-29";"eletronicos";"Electronics";8
"2018-04-29";"bebes";"Baby";6
"2018-04-29";"automotivo";"Auto";6
"2018-04-29";"telefonia";"Telephony";5
"2018-04-29";"industria_comercio_e_negocios";"Industry commerce and business";4
"2018-04-29";"pet_shop";"Pet shop";4
"2018-04-29";"cool_stuff";"Cool stuff";3
"2018-04-29";"casa_construcao";"Home construction";3
"2018-04-29";"perfumaria";"Perfumery";3
"2018-04-29";"livros_tecnicos";"Books technical";3
"2018-04-29";"construcao_ferramentas_construcao";"Construction tools construction";2
"2018-04-29";"moveis_sala";"Furniture living room";2
"2018-04-29";"brinquedos";"Toys";2
"2018-04-29";"eletrodomesticos";"Home appliances";2
"2018-04-29";"malas_acessorios";"Luggage accessories";2
"2018-04-29";"audio";"Audio";2
"2018-04-29";"eletroportateis";"Small appliances";2
"2018-04-29";"dvds_blu_ray";"Dvds blu ray";1
"2018-04-29";"fashion_calcados";"Fashion shoes";1
"2018-04-29";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-04-29";"bebidas";"Drinks";1
"2018-04-29";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-04-29";"moveis_escritorio";"Office furniture";1
"2018-04-29";"musica";"Music";1
"2018-04-29";"consoles_games";"Consoles games";1
"2018-04-29";"casa_conforto";"Home confort";1
"2018-04-29";"artes";"Art";1
"2018-04-29";"instrumentos_musicais";"Musical instruments";1
"2018-04-29";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2018-04-29";"";"Unknown";1
"2018-04-29";"papelaria";"Stationery";1
"2018-04-30";"beleza_saude";"Health beauty";29
"2018-04-30";"cama_mesa_banho";"Bed bath table";27
"2018-04-30";"relogios_presentes";"Watches gifts";23
"2018-04-30";"esporte_lazer";"Sports leisure";22
"2018-04-30";"ferramentas_jardim";"Garden tools";20
"2018-04-30";"moveis_decoracao";"Furniture decor";17
"2018-04-30";"utilidades_domesticas";"Housewares";14
"2018-04-30";"informatica_acessorios";"Computers accessories";14
"2018-04-30";"brinquedos";"Toys";13
"2018-04-30";"automotivo";"Auto";10
"2018-04-30";"bebes";"Baby";9
"2018-04-30";"cool_stuff";"Cool stuff";9
"2018-04-30";"eletronicos";"Electronics";8
"2018-04-30";"telefonia";"Telephony";8
"2018-04-30";"perfumaria";"Perfumery";7
"2018-04-30";"alimentos";"Food";5
"2018-04-30";"industria_comercio_e_negocios";"Industry commerce and business";4
"2018-04-30";"pet_shop";"Pet shop";4
"2018-04-30";"fashion_bolsas_e_acessorios";"Fashion bags accessories";3
"2018-04-30";"construcao_ferramentas_construcao";"Construction tools construction";3
"2018-04-30";"construcao_ferramentas_iluminacao";"Construction tools lights";3
"2018-04-30";"portateis_casa_forno_e_cafe";"Small appliances home oven and coffee";2
"2018-04-30";"artes";"Art";2
"2018-04-30";"alimentos_bebidas";"Food drink";2
"2018-04-30";"malas_acessorios";"Luggage accessories";2
"2018-04-30";"moveis_sala";"Furniture living room";2
"2018-04-30";"livros_tecnicos";"Books technical";2
"2018-04-30";"eletrodomesticos_2";"Home appliances 2";1
"2018-04-30";"moveis_quarto";"Furniture bedroom";1
"2018-04-30";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-04-30";"livros_interesse_geral";"Books general interest";1
"2018-04-30";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-04-30";"musica";"Music";1
"2018-04-30";"papelaria";"Stationery";1
"2018-04-30";"";"Unknown";1
"2018-04-30";"instrumentos_musicais";"Musical instruments";1
"2018-04-30";"consoles_games";"Consoles games";1
"2018-04-30";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2018-04-30";"casa_construcao";"Home construction";1
"2018-04-30";"flores";"Flowers";1
"2018-04-30";"climatizacao";"Air conditioning";1
"2018-04-30";"artigos_de_natal";"Christmas supplies";1
"2018-04-30";"market_place";"Market place";1
"2018-05-01";"cama_mesa_banho";"Bed bath table";34
"2018-05-01";"beleza_saude";"Health beauty";30
"2018-05-01";"relogios_presentes";"Watches gifts";26
"2018-05-01";"esporte_lazer";"Sports leisure";20
"2018-05-01";"utilidades_domesticas";"Housewares";18
"2018-05-01";"moveis_decoracao";"Furniture decor";18
"2018-05-01";"informatica_acessorios";"Computers accessories";15
"2018-05-01";"ferramentas_jardim";"Garden tools";11
"2018-05-01";"cool_stuff";"Cool stuff";11
"2018-05-01";"perfumaria";"Perfumery";8
"2018-05-01";"brinquedos";"Toys";8
"2018-05-01";"bebes";"Baby";8
"2018-05-01";"automotivo";"Auto";8
"2018-05-01";"pet_shop";"Pet shop";6
"2018-05-01";"telefonia";"Telephony";5
"2018-05-01";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2018-05-01";"eletronicos";"Electronics";5
"2018-05-01";"papelaria";"Stationery";4
"2018-05-01";"malas_acessorios";"Luggage accessories";4
"2018-05-01";"casa_construcao";"Home construction";3
"2018-05-01";"moveis_escritorio";"Office furniture";3
"2018-05-01";"consoles_games";"Consoles games";2
"2018-05-01";"artes";"Art";2
"2018-05-01";"livros_interesse_geral";"Books general interest";2
"2018-05-01";"construcao_ferramentas_construcao";"Construction tools construction";2
"2018-05-01";"audio";"Audio";2
"2018-05-01";"alimentos_bebidas";"Food drink";2
"2018-05-01";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-05-01";"eletroportateis";"Small appliances";1
"2018-05-01";"";"Unknown";1
"2018-05-01";"instrumentos_musicais";"Musical instruments";1
"2018-05-01";"bebidas";"Drinks";1
"2018-05-01";"livros_tecnicos";"Books technical";1
"2018-05-01";"flores";"Flowers";1
"2018-05-01";"musica";"Music";1
"2018-05-01";"industria_comercio_e_negocios";"Industry commerce and business";1
"2018-05-01";"artigos_de_natal";"Christmas supplies";1
"2018-05-01";"market_place";"Market place";1
"2018-05-01";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-05-02";"beleza_saude";"Health beauty";58
"2018-05-02";"relogios_presentes";"Watches gifts";36
"2018-05-02";"ferramentas_jardim";"Garden tools";25
"2018-05-02";"cama_mesa_banho";"Bed bath table";24
"2018-05-02";"informatica_acessorios";"Computers accessories";21
"2018-05-02";"utilidades_domesticas";"Housewares";20
"2018-05-02";"moveis_decoracao";"Furniture decor";19
"2018-05-02";"perfumaria";"Perfumery";15
"2018-05-02";"esporte_lazer";"Sports leisure";14
"2018-05-02";"automotivo";"Auto";11
"2018-05-02";"bebes";"Baby";10
"2018-05-02";"telefonia";"Telephony";9
"2018-05-02";"cool_stuff";"Cool stuff";7
"2018-05-02";"brinquedos";"Toys";5
"2018-05-02";"construcao_ferramentas_construcao";"Construction tools construction";5
"2018-05-02";"livros_interesse_geral";"Books general interest";4
"2018-05-02";"eletronicos";"Electronics";4
"2018-05-02";"";"Unknown";4
"2018-05-02";"fashion_bolsas_e_acessorios";"Fashion bags accessories";4
"2018-05-02";"moveis_escritorio";"Office furniture";4
"2018-05-02";"pet_shop";"Pet shop";4
"2018-05-02";"papelaria";"Stationery";3
"2018-05-02";"alimentos";"Food";3
"2018-05-02";"construcao_ferramentas_seguranca";"Construction tools safety";3
"2018-05-02";"casa_construcao";"Home construction";3
"2018-05-02";"livros_tecnicos";"Books technical";2
"2018-05-02";"fashion_calcados";"Fashion shoes";2
"2018-05-02";"fashion_underwear_e_moda_praia";"Fashion underwear beach";2
"2018-05-02";"eletrodomesticos";"Home appliances";2
"2018-05-02";"construcao_ferramentas_iluminacao";"Construction tools lights";2
"2018-05-02";"malas_acessorios";"Luggage accessories";1
"2018-05-02";"climatizacao";"Air conditioning";1
"2018-05-02";"moveis_sala";"Furniture living room";1
"2018-05-02";"instrumentos_musicais";"Musical instruments";1
"2018-05-02";"audio";"Audio";1
"2018-05-02";"artes";"Art";1
"2018-05-03";"relogios_presentes";"Watches gifts";36
"2018-05-03";"moveis_decoracao";"Furniture decor";31
"2018-05-03";"beleza_saude";"Health beauty";31
"2018-05-03";"esporte_lazer";"Sports leisure";26
"2018-05-03";"utilidades_domesticas";"Housewares";24
"2018-05-03";"informatica_acessorios";"Computers accessories";23
"2018-05-03";"cama_mesa_banho";"Bed bath table";23
"2018-05-03";"ferramentas_jardim";"Garden tools";21
"2018-05-03";"eletronicos";"Electronics";16
"2018-05-03";"automotivo";"Auto";13
"2018-05-03";"cool_stuff";"Cool stuff";13
"2018-05-03";"brinquedos";"Toys";9
"2018-05-03";"bebes";"Baby";9
"2018-05-03";"telefonia";"Telephony";8
"2018-05-03";"fashion_bolsas_e_acessorios";"Fashion bags accessories";7
"2018-05-03";"perfumaria";"Perfumery";6
"2018-05-03";"papelaria";"Stationery";5
"2018-05-03";"casa_construcao";"Home construction";4
"2018-05-03";"eletrodomesticos";"Home appliances";4
"2018-05-03";"bebidas";"Drinks";4
"2018-05-03";"livros_tecnicos";"Books technical";4
"2018-05-03";"pet_shop";"Pet shop";4
"2018-05-03";"livros_interesse_geral";"Books general interest";4
"2018-05-03";"instrumentos_musicais";"Musical instruments";3
"2018-05-03";"construcao_ferramentas_construcao";"Construction tools construction";3
"2018-05-03";"moveis_escritorio";"Office furniture";3
"2018-05-03";"sinalizacao_e_seguranca";"Signaling and security";2
"2018-05-03";"moveis_sala";"Furniture living room";2
"2018-05-03";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";2
"2018-05-03";"malas_acessorios";"Luggage accessories";2
"2018-05-03";"eletroportateis";"Small appliances";2
"2018-05-03";"consoles_games";"Consoles games";2
"2018-05-03";"fashion_calcados";"Fashion shoes";1
"2018-05-03";"";"Unknown";1
"2018-05-03";"artes";"Art";1
"2018-05-03";"pcs";"Computers";1
"2018-05-03";"alimentos";"Food";1
"2018-05-03";"construcao_ferramentas_ferramentas";"Costruction tools tools";1
"2018-05-03";"eletrodomesticos_2";"Home appliances 2";1
"2018-05-04";"relogios_presentes";"Watches gifts";36
"2018-05-04";"beleza_saude";"Health beauty";33
"2018-05-04";"cama_mesa_banho";"Bed bath table";29
